sku,contributor_id,contributor_name,matched_asin#1.value,marketplace_id,brand.value,brand.value_id,browse_node_id.value,browse_nodes#1.value,browse_nodes#1.value_id,bullet_point#1.value,bullet_point#1.value_id,bullet_point#2.value,bullet_point#3.value,bullet_point#4.value,bullet_point#5.value,bullet_point#6.value,bullet_point#7.value,bullet_point#8.value,bullet_point#9.value,bullet_point#10.value,ean#1.value,expiration_date_type.value,expiration_interval.unit,expiration_interval.value,fc_shelf_life.unit,fc_shelf_life.value,fc_shelf_life_pad_time#1.unit,fc_shelf_life_pad_time#1.value,fulfillment_center_barcode_id#1.value,gl_product_group_type.value,inner_pack_product_identification.type,inner_pack_product_identification.value,is_expiration_dated_product.value,item_dimensions.height.normalized_value.unit,item_dimensions.height.normalized_value.value,item_dimensions.height.unit,item_dimensions.height.value,item_dimensions.length.normalized_value.unit,item_dimensions.length.normalized_value.value,item_dimensions.length.unit,item_dimensions.length.value,item_dimensions.width.normalized_value.unit,item_dimensions.width.normalized_value.value,item_dimensions.width.unit,item_dimensions.width.value,item_form#1.value,item_form#1.value_id,item_form#2.value,item_name.alternate_representations#1.type,item_name.alternate_representations#1.value,item_name.value,item_name.value_id,item_name#2.value,item_volume.unit,item_volume.value,item_weight.normalized_value.unit,item_weight.normalized_value.value,item_weight.unit,item_weight.value,list_price.currency,list_price.is_originating_currency,list_price.value,list_price.value_with_tax,list_price#2.currency,list_price#2.value,list_price#2.value_with_tax,manufacturer.value,manufacturer.value_id,minimum_order_quantity.increment#1.value,minimum_order_quantity.minimum#1.value,product_category.value,product_classes.value#1,product_expiration_type.value,product_expiration_type.value_id,product_shelf_life#1.unit,product_shelf_life#1.value,product_type.value,product_type_category.value,product_type_embedding.model.metadata.model_id,product_type_embedding.model.metadata.norm_function,product_type_embedding.model.vector#1.score,product_type_embedding.model.vector#1.value,product_type_embedding.override#1.source,product_type_embedding.override#1.type,product_type_embedding.override#1.value,product_type_subcategory.value,rtip_barcode.value,rtip_inner_packs_per_master_pack.value,rtip_items_per_inner_pack.value,rtip_items_per_master_pack.value,rtip_units_per_inner_pack#1.value,unit_count.type.value,unit_count.type.value_id,unit_count.value,upc#1.value,vendor_barcode#1.value
RF452,1.32946E+11,AmazonAe/WJTP1,B0DKBSB784,global,Al Rifai,,,,,"Authentic Turkish Coffee Tradition – Finely ground coffee prepared in the classic style, enriched with aromatic cardamom.",,"Premium Quality Beans – Expertly selected and roasted to deliver a smooth, full-bodied flavor with natural freshness.","Distinctive Flavor & Aroma – Bold coffee taste balanced with the warm, spicy notes of cardamom for a unique experience.","Perfect for Hospitality & Rituals – A cultural staple, ideal for serving guests, family gatherings, and daily enjoyment.","Freshness-Sealed 250g Pack – Specially packaged to preserve aroma and taste, ensuring every cup is consistently flavorful.",,,,,,6.2711E+12,,,,days,547,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Powder,,,,,Al Rifai Turkish coffee with Cardamom 250g,,,,,,,,,AED,,,22.25882353,,,,AL  Rifai,,,,32507000,,Expiration On Package,,,,COFFEE,,,,,,,,,,,24,1,,,gram,,250,,
CS006,6.74557E+11,AmazonAe/WJTP6,B0DDCPPZK1,global,Chings,,,,,Flavorful blend of spices for making authentic Chicken 65,,Perfectly balanced masala mix to create a tangy and spicy dish,Ideal for marinating chicken or other proteins,Quick and easy to use for a restaurant-quality meal at home,"Suitable for various cooking methods: frying, baking or grilling",,,,,,8.9016E+12,,,,days,270,,,,gl_grocery,,,TRUE,,,centimeters,2,,,centimeters,10,,,centimeters,5,Powder,,,,,Chings Chicken 65 Masala 50 g,,,,,,,grams,50,AED,,,5.15,,,,Capital Foods Pvt Ltd.,,,,32502000,,Expiration Date Required,,,,SEASONING,,,,,,,,,,,1,1,,,gram,,50,,
CS104,6.74557E+11,AmazonAe/WJTP6,B0DDCMJ6TT,global,Chings,,,,,Delicious and authentic Manchurian stir fry sauce,,"Rich blend of spices, garlic and ginger for a classic Indo-Chinese flavor","Versatile sauce, perfect for stir-frying vegetables, chicken or paneer","Quick and convenient, ideal for whipping up a tasty meal in minutes","Perfect balance of tangy, savory and spicy notes",,,,,,8.9016E+12,,,,days,365,,,,gl_grocery,,,TRUE,,,centimeters,4,,,centimeters,12,,,centimeters,8,,,,,,Chings Manchurian Stir Fry Cooking Sauce 250 g,,,,,,,grams,250,AED,,,8.9,,,,Capital Foods Pvt Ltd.,,,,32504000,,Shelf Life,,,,SAUCE,,,,,,,,,,,1,1,,,gram,,250,,
TTSA005,6.74557E+11,AmazonAe/WJTP6,B0DBR4V7W7,global,TATA,,,,,AUTHENTIC ROCK SALT: Tata Salt Himalayan Rock Salt is sourced directly from the pristine mountain ranges and brought to your kitchen,,"WITH NATURAL MINERALS: Tata Salt Himalayan Rock Salt has Natural Trace Minerals like calcium, potassium and magnesium",ZIP LOCKED FOR CONVENIENCE: Tata Salt Himalayan Rock Salt comes in a zip lock pouch that helps to prevent moisture ingress and the free flowability of the salt can be maintained,"ALSO TRY: Try Tata Salt, Tata Salt Crystal Salt,",,,,,,,8.90404E+12,,,,days,730,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Powder,,,,,"Tata Salt Himalayan Rock Salt,With Natural Trace Minerals, 1kg Pouch",,,,,,,grams,1000,AED,,,13.52,,,,TATA CONSUMER PRODUCTS LTD,,,,32502000,,Shelf Life,,,,CULINARY_SALT,,,,,,,,,,,1,1,,,count,,1,,
B0D8PXHTBC,6.74557E+11,AmazonAe/WJTP6,B0D8PXHTBC,global,CHINGS,,,,,Comes with a powdered soup base that is made with real tomatoes and a blend of spices and seasonings,,Known for its rich and tangy tomato flavor,Offers a convenient option for those who want a delicious soup without the hassle of making it from scratch,,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,,,,,,,,,,,,,,,,CHINGS TOMATO SOUP 55g,,,,,,,,,AED,,4.76,5,,,,Ching's,,,1,32503500,,,,,,PACKAGED_SOUP_AND_STEW,,,,,,,,,,,1,1,,,,,,,
SV703,1.32946E+11,AmazonAe/WJTP1,B0D8J4DGVC,global,Generic,,,,,"Chunky pieces of light meat tuna preserved in sunflower oil, delivering a satisfying texture and rich flavor",,Sunflower oil enhances the natural taste of the tuna while keeping it moist and tender for versatile use,"Perfect for various recipes, from hearty salads to savory casseroles, providing a robust and flavorful addition","Canned to preserve freshness and quality, ensuring a premium taste in every serving and easy meal prep","Provides a high-protein, low-fat option for quick, nutritious meals that fit well into a balanced diet",,,,,,8.8553E+12,,,,days,1095,,,,gl_grocery,,,TRUE,,,centimeters,7.5,,,centimeters,8.5,,,centimeters,8.5,Chunk,,,,,Afia Light Meat Tuna Chunk in Sunflower Oil 160 g,,,,,,,grams,160,AED,,,6.9805,,,,Afia,,,,32508000,,Shelf Life,,,,FISH,,,,,,,,,,,1,1,,,gram,,160,,
LT130,1.32946E+11,AmazonAe/WJTP1,B0D52NJ9WJ,global,Lotte,,,,,"Great for gifting during holidays, birthdays or special occasions",,Made with high-quality ingredients to ensure a delicious taste in every bite,Ideal for afternoon snacks or a sweet treat after dinner,"Soft, fluffy marshmallow filling with rich, chocolate-covered cake","Perfect for picnics, parties and gatherings with family and friends",,,,,,8.90112E+12,,,,days,365,,,,gl_grocery,,,TRUE,,,centimeters,25,,,centimeters,20,,,centimeters,18,,,,,,Lotte Choco Pie 12 x 28 g,,,,,,,grams,336,AED,,,15.75,,,,Lotte,,,,32501000,,Expiration Date Required,,,,CAKE,,,,,,,,,,,1,1,,,gram,,336,,
TT600,6.74557E+11,AmazonAe/WJTP6,B0D2P6KRB1,global,Tata Soulfull,,,,,CRUNCHY MILLETS: Millets are nutritious ancient grains rich in Calcium. The crunchy millets in Tata Soulfull Millet Muesli will make your mornings truly awesome,,DELICIOUS FRUITS & NUT: Enjoy the delicious taste of fruits & nut in your breakfast bowl with 90% whole-grain.,PLANT-BASED: Millets are a popular plant-based option due to their high nutrient density. ,"BETTER CRUNCH, WHOLESOME MUNCH: Crunchy Millets (Ragi) give you a better crunch & chunky fruits (raisins, papaya, cranberries) + nut (almond) along with the nutritious Millets leads to a wholesome, more satisfying munch","Also Try: Tata SOULFULL Millet Muesli Almond & Raisins, Tata Soulfull Delicious Millets Ragi Bites Fills, TATA SOULFULL - delicious millets- RAGI BITES NO MAIDA CHOCO",,,,,,8.90611E+12,,,,days,365,,,,gl_grocery,,,TRUE,,,centimeters,10,,,centimeters,30,,,centimeters,20,,,,,,Tata Soulfull 90% Whole Grains Fruit and Nut Millet Muesli,,,,,,,,,,,,,,,,Tata Soulfull,,,,32502500,,Shelf Life,,,,BREAKFAST_CEREAL,,,,,,,,,,,1,1,,,count,,1,,
TT603,6.74557E+11,AmazonAe/WJTP6,B0D2P64GWB,global,Tata Soulfull,,,,,FUN-TASTIC BREAKFAST & SNACK: Enjoy a nutritious & fun breakfast or a snack with Tata Soulfull Ragi Bites Choco Fills,,SUPER GRAIN: The super grain Ragi or Finger Millets in Tata Soulfull makes this a nutritious breakfast option,PLANT-BASED: Millets are a popular plant-based option due to their high nutrient density. ,TASTY CHOCOLATE FILLING: indulge in the tasty chocolaty fillings of Ragi Bites.,"Also Try: Tata SOULFULL Millet Muesli Fruit & Nut, Tata SOULFULL Millet Muesli Almond & Raisins, TATA SOULFULL - delicious millets- RAGI BITES NO MAIDA CHOCO",,,,,,8.90611E+12,,,,days,365,,,,gl_grocery,,,TRUE,,,centimeters,8,,,centimeters,25,,,centimeters,15,,,,,,Tata Soulfull Yummy Chocolate Choco Fills Ragi Bites Breakfast Cereals 350 g,,,,,,,grams,350,,,,,,,,Tata Soulfull,,,,32502500,,Shelf Life,,,,BREAKFAST_CEREAL,,,,,,,,,,,1,1,,,gram,,500,,
TT601,6.74557E+11,AmazonAe/WJTP6,B0D2P5HXT1,global,Tata Soulfull,,,,,CRUNCHY MILLETS: Millets are nutritious ancient grains rich in Calcium. The crunchy millets in Tata Soulfull Millet Muesli will make your mornings truly awesome,,DELICIOUS NUTS & FRUITS: Enjoy the delicious taste of nuts & fruits in your breakfast bowl with 80% whole-grain.,PLANT-BASED: Millets are a popular plant-based option due to their high nutrient density. ,"BETTER CRUNCH, WHOLESOME MUNCH: Millets gives you a better crunch + yummy fruits & nuts (raisins + almonds) and honey which leads to a wholesome & more satisfying munch.","Also Try: Tata SOULFULL Millet Muesli Fruit & Nut, Tata Soulfull Delicious Millets Ragi Bites Fills, TATA SOULFULL - delicious millets- RAGI BITES NO MAIDA CHOCO",,,,,,8.90611E+12,,,,days,365,,,,gl_grocery,,,TRUE,,,centimeters,10,,,centimeters,30,,,centimeters,20,,,,,,Tata Soulfull 80% Whole Grains Crunchy Almonds and Raisins Millet Muesli,,,,,,,,,,,,,,,,Tata Soulfull,,,,32502500,,Shelf Life,,,,BREAKFAST_CEREAL,,,,,,,,,,,1,1,,,count,,1,,
TT602,6.74557E+11,AmazonAe/WJTP6,B0D2P44PQ9,global,Tata Soulfull,,,,,FUN-TASTIC BREAKFAST & SNACK: Enjoy a nutritious & fun breakfast or a snack with Tata Soulfull Ragi Bites Crunchy Choco,,SUPER GRAIN: The super grain Ragi or Finger Millets in Tata Soulfull makes this a nutritious breakfast option,PLANT-BASED: Millets are a popular plant-based option due to their high nutrient density. ,READY TO EAT: Just add Tata Soulfull Crunchy Choco to your bowl. Pour some milk & enjoy!,"Also Try: Tata SOULFULL Millet Muesli Fruit & Nut, Tata SOULFULL Millet Muesli Almond & Raisins, Tata Soulfull Delicious Millets Ragi Bites Fills",,,,,,8.90611E+12,,,,days,365,,,,gl_grocery,,,TRUE,,,centimeters,7,,,centimeters,22,,,centimeters,12,,,,,,Tata Soulfull Yummy Chocolate Crunchy Chocos Ragi Bites Breakfast Cereals 350 g,,,,,,,grams,350,,,,,,,,Tata Soulfull,,,,32502500,,Shelf Life,,,,BREAKFAST_CEREAL,,,,,,,,,,,1,1,,,gram,,375,,
B0CZLC4GSB,6.74557E+11,AmazonAe/WJTP6,B0CZLC4GSB,global,CHINGS,,,,,"AUTHENTIC DESI CHINESE: Bring home the authentic flavours of Desi Chinese cuisine straight to your kitchen. From stir-fries, noodles, and fried rice - the culinary possibilities are limitless!",,FLAVOURFUL ELEVATION: Indulge in a fusion of Ching’s Schezwan Ketchup - ideal for dipping your favourite snack and savouring a burst of hot-sweet-spicy-tangy flavours,QUALITY ASSURANCE: Our Ketchup is crafted using only high quality ingredients to guarantee outstanding taste and quality,,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,millimeters,210,,,millimeters,65,,,millimeters,65,,,,,,CHINGS SCHEZWAN KETCHUP 485g,,,,,,,grams,485,AED,,14.24,14.95,,,,Capital Foods Private Limited,,,1,32502000,,,,,,CONDIMENT,,,,,,,,,,,1,1,,,,,,,
TT519,6.74557E+11,AmazonAe/WJTP6,B0CYT9BCRH,global,TATA,,,,,UNLOCK THE FRESHNESS: Get a memorable coffee experience while sipping your first cup of the day with Tata Coffee Grand Premium Instant Coffee,,100% COFFEE BLEND: Instant coffee powder which has flavour-locked decoction crystals and is a 100% coffee blend which gives you an amazing cup,RICH AROMA & GREAT TASTE: Delivers an intensely sophisticated and aromatic taste to please all the coffee lovers,CONVENIENT JAR: Comes in a convenient glass jar that ensures coffee stays flavourful and aromatic,"COMMONLY SEARCHED TOPICS: instant coffee, instant coffee powder, instant coffee premix, instant coffee sachet, tata coffee powder, tata coffee grand, tata coffee, tata coffee grand premium",,,,,,8.90109E+12,,,,days,730,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Granule,,,,,Tata Coffee Grand Premium Instant Coffee | 100% Coffee Blend | With Flavour Locked Decoction Crystals |48g Jar,,,,,,,grams,48,AED,,,10.5,,,,TATA Consumer products,,,,32592000,,Expiration On Package,,days,730,COFFEE,,,,,,,,,,,1,1,,,count,,1,,
TT297,6.74557E+11,AmazonAe/WJTP6,B0CYT7YKYH,global,TETLEY,,,,,"Tetley English Breakfast Black Tea Bags offer you a punchy, robust & bold cup to awaken your senses.",,"The taste is full-bodied, rich and refreshing, with a bright, inviting colour, making it the ideal tea for enjoying not just at breakfast time, but also at any time of the day.","Made with the top, sun-ripened tea leaves, freshly picked from the best tea gardens in the world.","Get the best from your cup in 2 minutes, adding the tea bag first then water so the leaves can unleash their flavor.",,,,,,,8.90105E+12,,,,days,730,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Teabags,,,,,Tetley English Breakfasttea 50's,,,,,,,grams,50,AED,,,27.5,,,,Tata consumer products,,,,32592000,,Expiration On Package,,,,TEA,,,,,,,,,,,1,1,,,count,,1,,
TT520,6.74557E+11,AmazonAe/WJTP6,B0CYT6SRXZ,global,TATA,,,,,UNLOCK THE FRESHNESS: Get a memorable coffee experience while sipping your first cup of the day with Tata Coffee Grand Premium Instant Coffee,,100% COFFEE BLEND: Instant coffee powder which has flavour-locked decoction crystals and is a 100% coffee blend which gives you an amazing cup,RICH AROMA & GREAT TASTE: Delivers an intensely sophisticated and aromatic taste to please all the coffee lovers,CONVENIENT JAR: Comes in a convenient glass jar that ensures coffee stays flavourful and aromatic,"COMMONLY SEARCHED TOPICS: instant coffee, instant coffee powder, instant coffee premix, instant coffee sachet, tata coffee powder, tata coffee grand, tata coffee, tata coffee grand premium",,,,,,8.90109E+12,,,,days,730,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Granule,,,,,Tata Coffee Grand Premium Instant Coffee | 100% Coffee Blend | With Flavour Locked Decoction Crystals |95g Jar,,,,,,,grams,95,AED,,,19.5,,,,TATA Consumer products,,,,32592000,,Expiration On Package,,days,730,COFFEE,,,,,,,,,,,1,1,,,count,,1,,
TTSA003,6.74557E+11,AmazonAe/WJTP6,B0CTKBSTYM,global,TATA,,,,,TATA SALT  : Tata Salt for cooking contains zinc that supports the functioning of a healthy immune system,,"IODINE FOR YOU: Contains iodine which is required for normal growth, thyroid, and brain function. It also helps in mental development","ORIGINAL TASTE: Enjoy the original Tata Salt taste,","ALSO TRY: Tata Salt Lite, Tata Salt Vacuum Evaporated Iodised Salt","COMMONLY SEARCHED TOPICS: tata salt, tata salt iodised, tata salt for cooking, tata namak, tata salt in fresh, salt, salt 1 kg, namak, iodised salt tata",,,,,,8.90404E+12,,,,days,739,,,,gl_grocery,,,TRUE,,,centimeters,15,,,centimeters,10,,,centimeters,6.1,Crystal,,,,,TATA CRYSTAL SALT  1kg,,,,,,,grams,1000,AED,,,2.3,,,,TATA Consumer Products,,,1,32502000,,Expiration On Package,,,,CULINARY_SALT,,,,,,,,,,,1,1,,,gram,,1000,,
DI951,1.32946E+11,AmazonAe/WJTP1,B0CS375R72,global,DIAMOND دايموند,,,,,"Indulge in the lusciously smooth and creamy experience of our Diamond Creamy Peanut Butter 454g, offering an authentic American flavor that will satisfy your taste buds.",,"Revel in the rich, creamy texture and delight in the perfect blend of nutty, sweet, and salty notes in every spoonful.","Crafted without artificial colors or flavors, and with no preservatives, this vegan-friendly peanut butter ensures a pure and delightful taste.","Whether you're in the mood for a snack, a classic peanut butter sandwich, a creamy shake, cookies, or an apple dip, the possibilities are boundless with this compact jar.","Loaded with protein and fiber, this versatile peanut butter is your go-to companion to energize your mornings or provide a rejuvenating afternoon boost. Embrace the countless culinary possibilities and infuse every moment with the sumptuous taste of Diamond Creamy Peanut Butter",,,,,,6.29101E+12,,,,days,548,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Creamy,,,,,Diamond Creamy Peanut butter 454g,,,,,,,grams,454,AED,,,20,,,,Diamond Arabia,,,,32502000,,Shelf Life,,,,NUT_BUTTER,,,,,,,,,,,1,1,,,gram,,454,,
DI950,1.32946E+11,AmazonAe/WJTP1,B0CS35YCYH,global,DIAMOND دايموند,,,,,"Elevate your daily routine with Diamond Chunky Peanut Butter 454g, bringing an authentic American flavor to your palate.",,"Indulge in the delightful combination of perfectly crunchy, nutty, sweet, and salty notes that will tantalize your taste buds.","Whether you're craving a snack, a classic peanut butter sandwich, a flavorful shake, cookies, or a delectable apple dip, the options are limitless with this compact jar.","Rich in protein and fiber, this versatile peanut butter serves as an ideal companion to kickstart your day or provide a satisfying afternoon boost. Embrace the endless possibilities and add a satisfying crunch to every moment with Diamond Chunky",,,,,,,6.29101E+12,,,,days,548,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Chunky,,,,,Diamond Crunchy Peanut butter 454g,,,,,,,grams,454,AED,,,20,,,,Diamond Arabia,,,,32502000,,Shelf Life,,,,NUT_BUTTER,,,,,,,,,,,1,1,,,gram,,454,,
FC608,1.32946E+11,AmazonAe/WJTP1,B0CQJJHZPL,global,Foster Clarks,,,,,Lush Red Velvet Flavor: Enjoy the signature smooth texture and subtle cocoa taste of classic red velvet cake.,,"Easy to Prepare: Just add water, oil, and eggs—bake effortlessly for stunning results every time.","Perfect for Celebrations: Ideal for birthdays, anniversaries, or festive gatherings—pairs beautifully with cream cheese frosting.",Generous 500g Pack: Makes one full-sized cake or up to 12 cupcakes—great for sharing or gifting.,Trusted Since 1899: From Foster Clark’s legacy of baking excellence—bringing joy and elegance to your kitchen.,,,,,,5.3521E+12,,,,days,548,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,,,,,,Foster Clark Red Velvet Cake Mix 500G,,,,,,,,,AED,,,16.95,,,,Foster Clark,,,,32501000,,Expiration On Package,,,,BAKING_MIX,,,,,,,,,,,1,1,,,count,,1,,
B0C8BBWN4X,6.74557E+11,AmazonAe/WJTP6,B0C8BBWN4X,global,CHINGS,,,,,"Dip, spread, condiment and more",,Adds a burst of flavours to your dishes and makes them sizzle with taste,"Use this rocket chutney with almost anything and everything, including dosa, paratha, vada pav, bhajiya, pakora, pasta, and more.",,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,,,,,,,,,,,,,,,,CHINGS SCHEZWAN CHUTNEY 500g+90g EXTRA,,,,,,,grams,900,AED,,16.14,16.95,,,,Capital Foods Pvt. Ltd.,,,1,32502000,,,,,,SAUCE,,,,,,,,,,,1,2,,,,,,,
TT515,1.32946E+11,AmazonAe/WJTP1,B0C66476XR,global,TATA,,,,,RICH AROMA & FLAVOUR: Tata Sampann Meat Masala adds rich aroma and flavour to your dishes ,,SOURCED FROM THE BEST FARMS: Sourced from the best of farms to ensure that the spices keep their naturally rich flavours,NATURAL OILS INTACT: Carefully made to ensure spices retain their natural oils,SECRET FOR A TASTY MEAL: Make every meal taste delicious & enhance the flavour of your meals with Tata Sampann's garam masala mix of flavourful spices ,"Also Try: Tata Sampann Chaat masala, Tata Sampann Chicken masala ",,,,,,8.90404E+12,,,,days,547,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Powder,,,,,Tata Sampann Meat  Masala Rich Aroma & Flavour 100g,,,,,,,grams,100,AED,,,4.7025,,,,Tata consumer Products,,,,32502000,,Expiration On Package,,,,SEASONING,,,,,,,,,,,1,1,,,count,,1,,
TT515,6.74557E+11,AmazonAe/WJTP6,B0C66476XR,global,Tata,,,,,RICH AROMA & FLAVOUR: Tata Sampann Meat Masala is a seasoning blend which adds rich aroma and flavour to your dishes,,SOURCED FROM THE BEST FARMS: Sourced from the best of farms to ensure that the spices keep their naturally rich flavours,SUGGESTED RECIPE: Each pack comes with a suggested recipe which you can try at home,"Also Try: Tata Sampann Chicken masala, Tata Sampann Garam masala , Tata Sampann Chaat masala",,,,,,,8.90404E+12,,,,days,547,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Powder,,,,,"Tata Sampann Meat Masala with Natural Oils,  100g",,,,,,,grams,100,AED,,,4.7025,,,,Tata consumer Products,,,,32502000,,Expiration On Package,,,,SEASONING,,,,,,,,,,,1,1,,,count,,1,,
TT514,1.32946E+11,AmazonAe/WJTP1,B0C663CW31,global,TATA,,,,,RICH AROMA & FLAVOUR: Tata Sampann Chicken Masala adds rich aroma and flavour to your dishes,,SOURCED FROM THE BEST FARMS: Sourced from the best of farms to ensure that the spices keep their naturally rich flavours,SUGGESTED RECIPE: Each pack comes with a suggested recipe which you can try at home,SECRET FOR A TASTY MEAL: Enhance the flavour of your dishes with Tata Sampann Chicken Masala,"Also Try: Tata Sampann Chaat masala, Tata Sampann Meat masala",,,,,,8.90404E+12,,,,days,547,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Powder,,,,,Tata Sampann Chicken Masala | Rich Aroma & Flavour | 100g,,,,,,,grams,100,AED,,,4.7025,,,,Tata consumer Products,,,,32502000,,Expiration On Package,,,,SEASONING,,,,,,,,,,,1,1,,,count,,1,,
TT514,6.74557E+11,AmazonAe/WJTP6,B0C663CW31,global,Tata,,,,,RICH AROMA & FLAVOUR: Tata Sampann Chicken Masala adds rich aroma and flavour to your dishes ,,SOURCED FROM THE BEST FARMS: Sourced from the best of farms to ensure that the spices keep their naturally rich flavours,SUGGESTED RECIPE: Each pack comes with a suggested recipe which you can try at home,SECRET FOR A TASTY MEAL: Enhance the flavour of your dishes with Tata Sampann Chicken Masala,"Also Try: Tata Sampann Chaat masala, Tata Sampann Meat masala",,,,,,8.90404E+12,,,,days,547,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Powder,,,,,"Tata Sampann Chicken Masala, Rich Aroma & Flavour, 100g",,,,,,,grams,100,AED,,,4.7025,,,,Tata consumer Products,,,,32502000,,Expiration On Package,,,,SEASONING,,,,,,,,,,,1,1,,,count,,1,,
TT516,1.32946E+11,AmazonAe/WJTP1,B0C6635B2K,global,TATA,,,,,RICH AROMA & FLAVOUR: Tata Sampann Garam Masala is a seasoning blend which adds rich aroma and flavour to your dishes,,SOURCED FROM THE BEST FARMS: Sourced from the best of farms to ensure that the spices keep their naturally rich flavours,SUGGESTED RECIPE: Each pack comes with a suggested recipe which you can try at home,"Also Try: Tata Sampann Chicken masala, Tata Sampann Meat masala , Tata Sampann Garam masala","COMMONLY SEARCHED TOPICS:  Garam curry masala, tata sampann garam masala, garam masala, masala in pantry, masala powder, seasoning powder, curry masala, India curry powder
",,,,,,8.90404E+12,,,,days,547,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Powder,,,,,Tata Sampann Garam Masala Rich Aroma & Flavour 100g,,,,,,,grams,100,AED,,,5.17,,,,Tata consumer Products,,,,32502000,,Expiration On Package,,,,SEASONING,,,,,,,,,,,1,1,,,count,,1,,
